,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
68,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2019.0,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1M,$986.3K,$992.1K,$1M,$993.2K,Central Park
69,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2018.0,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,Central Park
70,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2017.0,$956.8K,$976.3K,$995.8K,$991.6K,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,Central Park
71,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2016.0,$847.6K,$857.9K,$877.8K,$899.9K,$899.9K,$903.1K,$910.2K,$916.4K,$920.6K,$925.6K,$934.1K,$939.4K,Central Park
72,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2015.0,$817.5K,$821.2K,$828.2K,$829.5K,$807.7K,$979.2K,$984.7K,$967.7K,$944.8K,$934K,$938K,$931.6K,Central Park
73,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2014.0,$787.4K,$790.9K,$786.7K,$795.5K,$790.8K,$785.8K,$785.9K,$786.9K,$788K,$795.4K,$805.8K,$805.5K,Central Park
74,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2013.0,$884.5K,$896.1K,$908.8K,$919.5K,$721.3K,$731.9K,$751K,$753.5K,$767.9K,$776.2K,$770K,$761.9K,Central Park
75,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2012.0,,,,,,,,,,,$914K,$931.3K,Central Park
76,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2011.0,,,,,,,,,,,,,Central Park
77,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2010.0,,,,,,,,,,,,,Central Park
78,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2022.0,$768.2K,$790.2K,$846.6K,$866.4K,$737.7K,$682.5K,$624.9K,$589.3K,$578.3K,$581.8K,$515.9K,,Five Points
79,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2021.0,$679K,$694.3K,$704.5K,$811.8K,$774.8K,$783.4K,$780.4K,$763.1K,$756.6K,$755.3K,$758.8K,$761K,Five Points
80,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2020.0,$616.8K,$627.1K,$629.1K,$633.5K,$626.4K,$630.2K,$640.5K,$646.1K,$648.2K,$645.5K,$660K,$666.5K,Five Points
81,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2019.0,$580.1K,$589.2K,$601K,$609.8K,$607.8K,$606.9K,$603.6K,$608.2K,$600K,$607.9K,$611.2K,$611.2K,Five Points
82,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2018.0,$566.9K,$574.2K,$556.3K,$555.7K,$562.1K,$562.5K,$563.9K,$563.8K,$572.2K,$569K,$570.7K,$575.7K,Five Points
83,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2017.0,$524.3K,$526.7K,$537.7K,$539.5K,$543.5K,$550.9K,$550.9K,$552K,$552.9K,$553.9K,$566.7K,$569.8K,Five Points
84,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2016.0,$407K,$411.3K,$409.7K,$432.8K,$470.5K,$498.4K,$505.5K,$505.9K,$514.5K,$520.5K,$533.5K,$524.7K,Five Points
85,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2015.0,$355.3K,$363.4K,$366.5K,$369.6K,$371.3K,$373.6K,$379K,$384K,$386.9K,$392K,$396.4K,$400.2K,Five Points
86,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2014.0,$318.8K,$319K,$322.6K,$331.3K,$335.2K,$335.3K,$333.7K,$336.2K,$337.7K,$340.7K,$346.2K,$350.2K,Five Points
87,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2013.0,$328.5K,$335.2K,$335K,$306.1K,$308.6K,$310K,$314.1K,$315.1K,$316K,$318.8K,$316.8K,$318.2K,Five Points
88,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2012.0,,,,,,,,,,,$319.2K,$326.5K,Five Points
89,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2011.0,,,,,,,,,,,,,Five Points
90,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2010.0,,,,,,,,,,,,,Five Points
91,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2022.0,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$2.6M,$2.4M,$2.2M,$2.1M,$2M,$2M,,Cory - Merrill
92,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2021.0,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.9M,$1.8M,$1.7M,Cory - Merrill
93,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2020.0,$1.3M,$1.3M,$1.3M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,Cory - Merrill
94,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2019.0,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,Cory - Merrill
95,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2018.0,$1.3M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,Cory - Merrill
96,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2017.0,$1.2M,$1.2M,$1.2M,$1.2M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,Cory - Merrill
97,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2016.0,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,Cory - Merrill
98,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2015.0,$1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,Cory - Merrill
99,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2014.0,$985.7K,$982.7K,$993.9K,$1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1M,$1M,Cory - Merrill
100,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2013.0,$833.4K,$876.1K,$882.2K,$895.6K,$940.7K,$966.3K,$969.4K,$973.9K,$979.3K,$983K,$979.4K,$984.5K,Cory - Merrill
101,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2012.0,,,,,,,,,,,$853.1K,$848.5K,Cory - Merrill
102,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2011.0,,,,,,,,,,,,,Cory - Merrill
103,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2010.0,,,,,,,,,,,,,Cory - Merrill
104,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2022.0,$1.6M,$1.7M,$1.9M,$2M,$2.3M,$2.2M,$2.1M,$2.1M,$2.1M,$2.1M,$2M,,Central Park
105,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2021.0,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.5M,$1.5M,$1.5M,$1.6M,$1.6M,Central Park
106,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2020.0,,,,,,$1.4M,,,$1.4M,$1.4M,$1.4M,$1.4M,Central Park
107,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2019.0,,,,,,,,,,,,,Central Park
108,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2018.0,,,,,,,,,,,,,Central Park
109,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2017.0,,,,,,,,,,,,,Central Park
110,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2016.0,,,,,,,,,,,,,Central Park
111,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2015.0,,,,,,,,,,,,,Central Park
112,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2014.0,,,,,,,,,,,,,Central Park
113,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2013.0,,,,,,,,,,,,,Central Park
114,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2012.0,,,,,,,,,,,,,Central Park
115,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2011.0,,,,,,,,,,,,,Central Park
116,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2010.0,,,,,,,,,,,,,Central Park
117,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2022.0,$375.1K,$384.8K,$420.3K,$441.7K,$449.8K,$442.4K,$429.5K,$365K,$365K,$351K,$349.5K,,Hampden South
118,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2021.0,$296.5K,$302.6K,$303.9K,$325.9K,$335K,$365K,$375.4K,$367.8K,$367.4K,$366.6K,$365.9K,$367K,Hampden South
119,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2020.0,$279.5K,$280.7K,$283.2K,$284.8K,$283.5K,$283.8K,$283.8K,$285.4K,$328.6K,$311.7K,$289.5K,$292.1K,Hampden South
120,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2019.0,$298K,$298.7K,$296.1K,$294.1K,$299.1K,$290.1K,$290K,$281.9K,$279.7K,$278.6K,$277.9K,$279.1K,Hampden South
121,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2018.0,$268.6K,$270.6K,$275.1K,$278.1K,$280K,$281.4K,$282.8K,$283.3K,$285.5K,$286.6K,$291.8K,$293.3K,Hampden South
122,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2017.0,$249.8K,$253.3K,$257.6K,$258K,$259.8K,$261.5K,$261.1K,$260.9K,$263K,$263.8K,$266.1K,$267.9K,Hampden South
123,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2016.0,$227.3K,$230.1K,$231.2K,$233.6K,$233.6K,$236.1K,$236.9K,$238.8K,$239.8K,$240.9K,$243.3K,$244.8K,Hampden South
124,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2015.0,$191.6K,$192.1K,$194.5K,$198.4K,$199.6K,$203.4K,$207.4K,$208.4K,$213.8K,$220.1K,$221.7K,$223.7K,Hampden South
125,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2014.0,$178.9K,$173.9K,$167.6K,$169.9K,$172.3K,$171.7K,$171.8K,$175.5K,$177.6K,$178.9K,$179.2K,$182.3K,Hampden South
126,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2013.0,$162.2K,$162.7K,$159.2K,$154.5K,$150K,$153K,$157.7K,$162.9K,$161.6K,$175.2K,$177.8K,$182.6K,Hampden South
127,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2012.0,,,,,,,,,,,$159.7K,$161.4K,Hampden South
128,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2011.0,,,,,,,,,,,,,Hampden South
129,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2010.0,,,,,,,,,,,,,Hampden South
130,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2022.0,$758.4K,$771.8K,$800.7K,$817K,$798.4K,$764.1K,$730.9K,$690.3K,$688K,$775K,$774.6K,,Union Station
131,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2021.0,$722.9K,$734K,$750.6K,$792.3K,$798.8K,$772.2K,$754.4K,$742K,$737K,$739.9K,$748.2K,$751.6K,Union Station
132,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2020.0,$703.5K,$733.2K,$750.7K,$748.8K,$745K,$751.3K,$752.6K,$742.9K,$743.3K,$737.3K,$732.8K,$731.7K,Union Station
133,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2019.0,$712.8K,$725.1K,$721.4K,$689.7K,$681.3K,$691.8K,$692.7K,$696.3K,$693.8K,$693.3K,$694.9K,$702.7K,Union Station
134,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2018.0,$680.5K,$674.4K,$718.8K,$727.2K,$731.2K,$737.3K,$736.9K,$733.3K,$725.3K,$727.8K,$719.2K,$714.2K,Union Station
135,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2017.0,$593.8K,$606.2K,$621.6K,$618.1K,$617.3K,$626.2K,$609.9K,$627.6K,$638.7K,$635.3K,$654.9K,$688.3K,Union Station
136,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2016.0,$622K,$628.4K,$631.7K,$629.1K,$638.8K,$634.3K,$629.5K,$615.9K,$622.1K,$615.8K,$599K,$606.2K,Union Station
137,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2015.0,$544.9K,$556.4K,$567.8K,$595.3K,$583K,$591.4K,$600.9K,$609.2K,$615.7K,$603.3K,$606.4K,$614.7K,Union Station
138,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2014.0,$492.6K,$492.2K,$495.7K,$507.4K,$518.2K,$513K,$512.2K,$517.4K,$522.1K,$524.9K,$532.4K,$537.5K,Union Station
139,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2013.0,$456.6K,$457.6K,$463.5K,$468K,$475.4K,$476.8K,$484.6K,$485.4K,$485K,$488.7K,$486.5K,$490.3K,Union Station
